Target Country,Country,Population,Total Covid Cases,Total Covid Deaths,Covid Cases per Pop. 1000,Covid Deaths per Pop. 1000,Itself
France,Luxembourg,619896.0,8979.0,128.0,14.484687754074876,0.20648624930633527,False
France,Monaco,,224.0,1.0,,,False
France,Spain,47076781.0,825410.0,32486.0,17.533271869204484,0.6900641740989045,False
France,Switzerland,8574832.0,56502.0,1786.0,6.589283615119223,0.20828396404734228,False
French Guiana,Brazil,211049527.0,4969141.0,147494.0,23.54490469907568,0.6988596567667267,False
French Guiana,Suriname,581372.0,4965.0,106.0,8.540142972141762,0.18232732226526216,False
Gabon,Cameroon,25876380.0,20924.0,420.0,0.8086138787573841,0.016231018403656153,False
Gabon,"Congo, Rep.",5380508.0,5089.0,89.0,0.945821472619314,0.01654118904757692,False
Gabon,Equatorial Guinea,1355986.0,5052.0,83.0,3.725702182765899,0.061210071490413624,False
Gabon,Gabon,2172579.0,8808.0,54.0,4.054167880661647,0.024855252674356145,True
Gambia,Gambia,2347706.0,3613.0,117.0,1.5389490847661504,0.049835882346426684,True
Gambia,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,False
Georgia,Armenia,2957731.0,53083.0,990.0,17.947203447507565,0.33471603739488137,False
Georgia,Azerbaijan,10023318.0,40931.0,600.0,4.083577913022414,0.05986041747852358,False
Georgia,Georgia,3720382.0,9245.0,58.0,2.484959877775992,0.015589796961709845,True
Georgia,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Georgia,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,False
Germany,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Germany,Belgium,11484055.0,134197.0,10092.0,11.685506556699702,0.8787836700538268,False
Germany,Czech Republic,10669709.0,90022.0,794.0,8.437156064893616,0.07441627508304116,False
Germany,Denmark,5818553.0,30379.0,663.0,5.2210575378448905,0.11394585561049285,False
Germany,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Germany,Germany,83132799.0,306086.0,9562.0,3.681892149451145,0.11502078740305616,True
Germany,Luxembourg,619896.0,8979.0,128.0,14.484687754074876,0.20648624930633527,False
Germany,Netherlands,17332850.0,144838.0,6473.0,8.356271472954536,0.3734527212778049,False
Germany,Poland,37970874.0,104316.0,2717.0,2.747263599989824,0.07155484490559791,False
Germany,Switzerland,8574832.0,56502.0,1786.0,6.589283615119223,0.20828396404734228,False
Ghana,Burkina Faso,20321378.0,2197.0,59.0,0.10811274707847077,0.0029033464167636663,False
Ghana,Cote d'Ivoire,25716544.0,19903.0,120.0,0.7739375866368359,0.004666256865619269,False
Ghana,Ghana,30417856.0,46829.0,303.0,1.5395233641713606,0.00996125433692631,True
Ghana,Togo,8082366.0,1881.0,49.0,0.23272888161709082,0.00606258117981789,False
Gibraltar,Spain,47076781.0,825410.0,32486.0,17.533271869204484,0.6900641740989045,False
Greece,Albania,2854191.0,14568.0,403.0,5.104073273302312,0.14119587651982646,False
Greece,Bulgaria,6975761.0,22306.0,862.0,3.1976439559784233,0.12357074733495026,False
Greece,Greece,10716322.0,20541.0,420.0,1.9167957065866443,0.03919255132497885,True
Greece,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,False
Grenada,Grenada,112003.0,24.0,0.0,0.21427997464353635,0.0,True
Guatemala,Belize,390353.0,2243.0,34.0,5.74608111119935,0.08710064992455546,False
Guatemala,El Salvador,6453553.0,29737.0,873.0,4.60784935058254,0.13527432098256573,False
Guatemala,Guatemala,16604026.0,94870.0,3310.0,5.713674502798297,0.19934924216572536,True
Guatemala,Honduras,9746117.0,80662.0,2447.0,8.276321739211628,0.25107435094407343,False
Guatemala,Mexico,127575529.0,769558.0,79714.0,6.032175653373148,0.6248376990856922,False
Guinea,Cote d'Ivoire,25716544.0,19903.0,120.0,0.7739375866368359,0.004666256865619269,False
Guinea,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,True
Guinea,Guinea-Bissau,1920922.0,2362.0,39.0,1.2296178605898624,0.020302750450044302,False
Guinea,Liberia,4937374.0,1354.0,82.0,0.27423484629683714,0.01660801875652928,False
Guinea,Mali,19658031.0,3195.0,131.0,0.1625289938753276,0.006663943097861632,False
Guinea,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,False
Guinea,Sierra Leone,7813215.0,2277.0,72.0,0.29142932838786595,0.009215156628865327,False
Guinea-Bissau,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,False
Guinea-Bissau,Guinea-Bissau,1920922.0,2362.0,39.0,1.2296178605898624,0.020302750450044302,True
Guinea-Bissau,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,False
Guyana,Brazil,211049527.0,4969141.0,147494.0,23.54490469907568,0.6988596567667267,False
Guyana,Guyana,782766.0,3188.0,92.0,4.072736935431534,0.11753193163729646,True
Guyana,Suriname,581372.0,4965.0,106.0,8.540142972141762,0.18232732226526216,False
Guyana,Venezuela,28515829.0,79796.0,665.0,2.7983054604514566,0.02332038111183792,False
Haiti,Dominican Republic,10738958.0,115371.0,2149.0,10.743221083460798,0.20011252488369916,False
Haiti,Haiti,11263077.0,8838.0,229.0,0.7846878788096717,0.02033192172973691,True
Holy See,Italy,60297396.0,330263.0,36030.0,5.4772348709718734,0.5975382419499509,False
Honduras,El Salvador,6453553.0,29737.0,873.0,4.60784935058254,0.13527432098256573,False
Honduras,Guatemala,16604026.0,94870.0,3310.0,5.713674502798297,0.19934924216572536,False
Honduras,Honduras,9746117.0,80662.0,2447.0,8.276321739211628,0.25107435094407343,True
Honduras,Nicaragua,6545502.0,5264.0,153.0,0.8042163916533828,0.02337483053247864,False
Hong Kong,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Hungary,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Hungary,Croatia,4067500.0,18084.0,304.0,4.445974185617701,0.07473878303626305,False
Hungary,Hungary,9769949.0,33114.0,877.0,3.3893728616188272,0.08976505404480617,True
Hungary,Romania,19356544.0,139612.0,5121.0,7.212651184013014,0.2645616903513355,False
Hungary,Serbia,6944975.0,34072.0,757.0,4.905993182120886,0.10899967242502673,False
Hungary,Slovak Republic,5454073.0,13812.0,55.0,2.5324193497226752,0.010084206793711782,False
Hungary,Slovenia,2087946.0,6768.0,141.0,3.2414631412881367,0.06753048211016952,False
Hungary,Ukraine,44385155.0,234584.0,4520.0,5.285190510205496,0.10183585029724466,False
Iceland,Iceland,361313.0,3081.0,10.0,8.527232621023877,0.027676834212995383,True
India,Bangladesh,163046161.0,371631.0,5405.0,2.2792992961054757,0.03315012121015226,False
India,Bhutan,763092.0,300.0,0.0,0.393137393656335,0.0,False
India,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
India,India,1366417754.0,6757131.0,104555.0,4.945142860021709,0.07651759477943668,True
India,Myanmar,54045420.0,20033.0,471.0,0.3706697070723107,0.008714892029703904,False
India,Nepal,28608710.0,90814.0,563.0,3.174347952074735,0.01967932143742238,False
India,Pakistan,216565318.0,316351.0,6535.0,1.4607648303132268,0.030175653518076242,False
Indonesia,Indonesia,270625568.0,311176.0,11374.0,1.149839618997123,0.04202854920197341,True
Indonesia,Malaysia,31949777.0,13504.0,141.0,0.42266335693047247,0.004413176342357569,False
Indonesia,Papua New Guinea,,541.0,7.0,,,False
Iran,Afghanistan,38041754.0,39548.0,1469.0,1.0395945465606027,0.03861546447095999,False
Iran,Armenia,2957731.0,53083.0,990.0,17.947203447507565,0.33471603739488137,False
Iran,Azerbaijan,10023318.0,40931.0,600.0,4.083577913022414,0.05986041747852358,False
Iran,Iran,82913906.0,479825.0,27419.0,5.787026846859681,0.33069241726472276,True
Iran,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,False
Iran,Pakistan,216565318.0,316351.0,6535.0,1.4607648303132268,0.030175653518076242,False
Iran,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,False
Iraq,Iran,82913906.0,479825.0,27419.0,5.787026846859681,0.33069241726472276,False
Iraq,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,True
Iraq,Jordan,10101694.0,19001.0,122.0,1.8809716469336728,0.012077182302295042,False
Iraq,Kuwait,4207083.0,108268.0,632.0,25.734695512306267,0.15022285036924632,False
Iraq,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,False
Iraq,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,False
Iraq,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,False
Ireland,Ireland,4941444.0,38975.0,1811.0,7.887370574269383,0.36649206183455685,True
Ireland,United Kingdom,66834405.0,530113.0,42445.0,7.931738151929385,0.6350770983896692,False
Israel,Egypt,100388073.0,103902.0,6001.0,1.0350034311346927,0.059778017653551334,False
Israel,Israel,9053300.0,277026.0,1797.0,30.599449924336984,0.19849115792031635,True
Israel,Jordan,10101694.0,19001.0,122.0,1.8809716469336728,0.012077182302295042,False
Israel,Lebanon,6855713.0,46918.0,424.0,6.843635373884526,0.06184622956065985,False
Israel,Palestine,,53429.0,412.0,,,False
Israel,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,False
Italy,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Italy,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Italy,Italy,60297396.0,330263.0,36030.0,5.4772348709718734,0.5975382419499509,True
Italy,San Marino,,751.0,42.0,,,False
Italy,Slovenia,2087946.0,6768.0,141.0,3.2414631412881367,0.06753048211016952,False
Italy,Switzerland,8574832.0,56502.0,1786.0,6.589283615119223,0.20828396404734228,False
Jamaica,Jamaica,2948279.0,7109.0,123.0,2.411237199735846,0.0417192538426655,True
Japan,Japan,126264931.0,86543.0,1605.0,0.6854080488904714,0.012711367972790481,True
Jordan,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,False
Jordan,Israel,9053300.0,277026.0,1797.0,30.599449924336984,0.19849115792031635,False
Jordan,Jordan,10101694.0,19001.0,122.0,1.8809716469336728,0.012077182302295042,True
Jordan,Palestine,,53429.0,412.0,,,False
Jordan,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,False
Jordan,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,False
Kazakhstan,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Kazakhstan,Kazakhstan,18513930.0,142239.0,2107.0,7.682809646574228,0.11380619889996343,True
Kazakhstan,Kyrgyz Republic,6456900.0,47799.0,1500.0,7.402778423082284,0.23230962226455418,False
Kazakhstan,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Kazakhstan,Uzbekistan,33580650.0,59343.0,489.0,1.767178419714925,0.014561957555913897,False
Kenya,Ethiopia,112078730.0,80003.0,1238.0,0.7138107292971646,0.011045806818117943,False
Kenya,Kenya,52573973.0,39586.0,743.0,0.7529581224534809,0.0141324681701343,True
Kenya,Somalia,15442905.0,3745.0,99.0,0.24250618649794192,0.00641071093812984,False
Kenya,South Sudan,,2734.0,50.0,,,False
Kenya,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,False
Kenya,Uganda,44269594.0,9082.0,84.0,0.20515209604135967,0.0018974648830075106,False
Korea (the Republic of),South Korea,51709098.0,24353.0,425.0,0.4709616091156724,0.008219056538174384,False
Kuwait,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,False
Kuwait,Kuwait,4207083.0,108268.0,632.0,25.734695512306267,0.15022285036924632,True
Kuwait,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,False
Kyrgyz Republic,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Kyrgyz Republic,Kazakhstan,18513930.0,142239.0,2107.0,7.682809646574228,0.11380619889996343,False
Kyrgyz Republic,Kyrgyz Republic,6456900.0,47799.0,1500.0,7.402778423082284,0.23230962226455418,True
Kyrgyz Republic,Tajikistan,9321018.0,10014.0,78.0,1.0743461712014717,0.008368184676823926,False
Kyrgyz Republic,Uzbekistan,33580650.0,59343.0,489.0,1.767178419714925,0.014561957555913897,False
Lao,Cambodia,16486542.0,280.0,0.0,0.016983549370146876,0.0,False
Lao,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Lao,Lao,7169455.0,23.0,0.0,0.003208054168692042,0.0,True
Lao,Myanmar,54045420.0,20033.0,471.0,0.3706697070723107,0.008714892029703904,False
Lao,Thailand,69625582.0,3615.0,59.0,0.05192057137849131,0.0008473896850154875,False
Lao,Vietnam,96462106.0,1098.0,35.0,0.011382708148627815,0.00036283678069396494,False
Latvia,Belarus,9466856.0,81090.0,868.0,8.565673756947396,0.09168830707892885,False
Latvia,Estonia,1326590.0,3659.0,67.0,2.7581995944489255,0.05050543121838699,False
Latvia,Latvia,1912789.0,2194.0,39.0,1.14701621558886,0.02038907584683935,True
Latvia,Lithuania,2786844.0,5366.0,99.0,1.9254755558617562,0.03552405516778119,False
Latvia,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Lebanon,Israel,9053300.0,277026.0,1797.0,30.599449924336984,0.19849115792031635,False
Lebanon,Lebanon,6855713.0,46918.0,424.0,6.843635373884526,0.06184622956065985,True
Lebanon,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,False
Lesotho,Lesotho,2125268.0,1683.0,39.0,0.7919001274192242,0.018350626838591653,True
Lesotho,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,False
Liberia,Cote d'Ivoire,25716544.0,19903.0,120.0,0.7739375866368359,0.004666256865619269,False
Liberia,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,False
Liberia,Liberia,4937374.0,1354.0,82.0,0.27423484629683714,0.01660801875652928,True
Liberia,Sierra Leone,7813215.0,2277.0,72.0,0.29142932838786595,0.009215156628865327,False
Libya,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Libya,Chad,15946876.0,1238.0,88.0,0.07763276017196095,0.00551832220931548,False
Libya,Egypt,100388073.0,103902.0,6001.0,1.0350034311346927,0.059778017653551334,False
Libya,Libya,6777452.0,38468.0,602.0,5.6758793717757055,0.08882394150486052,True
Libya,Niger,23310715.0,1200.0,69.0,0.05147847245354765,0.00296001216607899,False
Libya,Sudan,42813238.0,13653.0,836.0,0.3188966926538002,0.01952667069937574,False
Libya,Tunisia,11694719.0,23453.0,321.0,2.0054351028015294,0.027448286701031464,False
Liechtenstein,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Liechtenstein,Liechtenstein,,130.0,1.0,,,True
Liechtenstein,Switzerland,8574832.0,56502.0,1786.0,6.589283615119223,0.20828396404734228,False
Lithuania,Belarus,9466856.0,81090.0,868.0,8.565673756947396,0.09168830707892885,False
Lithuania,Latvia,1912789.0,2194.0,39.0,1.14701621558886,0.02038907584683935,False
Lithuania,Lithuania,2786844.0,5366.0,99.0,1.9254755558617562,0.03552405516778119,True
Lithuania,Poland,37970874.0,104316.0,2717.0,2.747263599989824,0.07155484490559791,False
Lithuania,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Luxembourg,Belgium,11484055.0,134197.0,10092.0,11.685506556699702,0.8787836700538268,False
Luxembourg,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Luxembourg,Germany,83132799.0,306086.0,9562.0,3.681892149451145,0.11502078740305616,False
Luxembourg,Luxembourg,619896.0,8979.0,128.0,14.484687754074876,0.20648624930633527,True
Macao,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Madagascar,Madagascar,26969307.0,16600.0,234.0,0.6155145180408231,0.008676529953105581,True
Malawi,Malawi,18628747.0,5796.0,180.0,0.31113203695342473,0.009662485619671576,True
Malawi,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
Malawi,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,False
Malawi,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,False
Malaysia,Brunei,433285.0,146.0,3.0,0.3369606609968035,0.006923849198564456,False
Malaysia,Indonesia,270625568.0,311176.0,11374.0,1.149839618997123,0.04202854920197341,False
Malaysia,Malaysia,31949777.0,13504.0,141.0,0.42266335693047247,0.004413176342357569,True
Malaysia,Thailand,69625582.0,3615.0,59.0,0.05192057137849131,0.0008473896850154875,False
Maldives,Maldives,530953.0,10621.0,34.0,20.003653807399147,0.06403579977888815,True
Mali,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Mali,Burkina Faso,20321378.0,2197.0,59.0,0.10811274707847077,0.0029033464167636663,False
Mali,Cote d'Ivoire,25716544.0,19903.0,120.0,0.7739375866368359,0.004666256865619269,False
Mali,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,False
Mali,Mali,19658031.0,3195.0,131.0,0.1625289938753276,0.006663943097861632,True
Mali,Mauritania,4525696.0,7523.0,162.0,1.6622857567101281,0.035795599174138076,False
Mali,Niger,23310715.0,1200.0,69.0,0.05147847245354765,0.00296001216607899,False
Mali,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,False
Malta,Malta,502653.0,3374.0,40.0,6.712384090018363,0.07957776040330009,True
Mauritania,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Mauritania,Mali,19658031.0,3195.0,131.0,0.1625289938753276,0.006663943097861632,False
Mauritania,Mauritania,4525696.0,7523.0,162.0,1.6622857567101281,0.035795599174138076,True
Mauritania,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,False
Mauritius,Mauritius,1265711.0,395.0,10.0,0.31207755956928557,0.007900697710614824,True
Mexico,Belize,390353.0,2243.0,34.0,5.74608111119935,0.08710064992455546,False
Mexico,Guatemala,16604026.0,94870.0,3310.0,5.713674502798297,0.19934924216572536,False
Mexico,Mexico,127575529.0,769558.0,79714.0,6.032175653373148,0.6248376990856922,True
Mexico,United States,328239523.0,7501612.0,210909.0,22.854079031792892,0.642546022710373,False
Moldova,Moldova,2657637.0,57732.0,1389.0,21.723056986337863,0.5226447404216602,True
Moldova,Romania,19356544.0,139612.0,5121.0,7.212651184013014,0.2645616903513355,False
Moldova,Ukraine,44385155.0,234584.0,4520.0,5.285190510205496,0.10183585029724466,False
Monaco,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Monaco,Monaco,,224.0,1.0,,,True
Mongolia,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Mongolia,Mongolia,3225167.0,315.0,0.0,0.09766936099743052,0.0,True
Mongolia,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Montenegro,Albania,2854191.0,14568.0,403.0,5.104073273302312,0.14119587651982646,False
Montenegro,Bosnia and Herzegovina,3301000.0,28710.0,903.0,8.697364435019692,0.2735534686458649,False
Montenegro,Croatia,4067500.0,18084.0,304.0,4.445974185617701,0.07473878303626305,False
Montenegro,Montenegro,622137.0,12584.0,188.0,20.22705609857636,0.3021842455922088,True
Montenegro,Serbia,6944975.0,34072.0,757.0,4.905993182120886,0.10899967242502673,False
Morocco,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Morocco,Morocco,36471769.0,137248.0,2410.0,3.7631297785418636,0.0660785058163754,True
Morocco,Spain,47076781.0,825410.0,32486.0,17.533271869204484,0.6900641740989045,False
Mozambique,Malawi,18628747.0,5796.0,180.0,0.31113203695342473,0.009662485619671576,False
Mozambique,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,True
Mozambique,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,False
Mozambique,Swaziland,1148130.0,5598.0,112.0,4.875754487732226,0.097549929015007,False
Mozambique,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,False
Mozambique,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,False
Mozambique,Zimbabwe,14645468.0,7915.0,229.0,0.5404402235558468,0.01563623641115463,False
Myanmar,Bangladesh,163046161.0,371631.0,5405.0,2.2792992961054757,0.03315012121015226,False
Myanmar,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Myanmar,India,1366417754.0,6757131.0,104555.0,4.945142860021709,0.07651759477943668,False
Myanmar,Lao,7169455.0,23.0,0.0,0.003208054168692042,0.0,False
Myanmar,Myanmar,54045420.0,20033.0,471.0,0.3706697070723107,0.008714892029703904,True
Myanmar,Thailand,69625582.0,3615.0,59.0,0.05192057137849131,0.0008473896850154875,False
Namibia,Angola,31825295.0,5725.0,211.0,0.17988835610164808,0.006629946399554191,False
Namibia,Botswana,2303697.0,3172.0,16.0,1.376917190064492,0.006945357831346743,False
Namibia,Namibia,2494530.0,11673.0,125.0,4.679438611682361,0.050109639892083876,True
Namibia,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,False
Namibia,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,False
Nepal,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Nepal,India,1366417754.0,6757131.0,104555.0,4.945142860021709,0.07651759477943668,False
Nepal,Nepal,28608710.0,90814.0,563.0,3.174347952074735,0.01967932143742238,True
Netherlands,Belgium,11484055.0,134197.0,10092.0,11.685506556699702,0.8787836700538268,False
Netherlands,Germany,83132799.0,306086.0,9562.0,3.681892149451145,0.11502078740305616,False
Netherlands,Netherlands,17332850.0,144838.0,6473.0,8.356271472954536,0.3734527212778049,True
New Zealand,New Zealand,4917000.0,1505.0,25.0,0.3060809436648363,0.005084401057555419,True
Nicaragua,Costa Rica,5047561.0,82142.0,1004.0,16.273602240765392,0.19890794781875842,False
Nicaragua,Honduras,9746117.0,80662.0,2447.0,8.276321739211628,0.25107435094407343,False
Nicaragua,Nicaragua,6545502.0,5264.0,153.0,0.8042163916533828,0.02337483053247864,True
Niger,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Niger,Benin,11801151.0,2357.0,41.0,0.1997262809364951,0.003474237385827874,False
Niger,Burkina Faso,20321378.0,2197.0,59.0,0.10811274707847077,0.0029033464167636663,False
Niger,Chad,15946876.0,1238.0,88.0,0.07763276017196095,0.00551832220931548,False
Niger,Libya,6777452.0,38468.0,602.0,5.6758793717757055,0.08882394150486052,False
Niger,Mali,19658031.0,3195.0,131.0,0.1625289938753276,0.006663943097861632,False
Niger,Niger,23310715.0,1200.0,69.0,0.05147847245354765,0.00296001216607899,True
Niger,Nigeria,200963599.0,59583.0,1113.0,0.29648652938386116,0.005538316419183954,False
Nigeria,Benin,11801151.0,2357.0,41.0,0.1997262809364951,0.003474237385827874,False
Nigeria,Cameroon,25876380.0,20924.0,420.0,0.8086138787573841,0.016231018403656153,False
Nigeria,Chad,15946876.0,1238.0,88.0,0.07763276017196095,0.00551832220931548,False
Nigeria,Niger,23310715.0,1200.0,69.0,0.05147847245354765,0.00296001216607899,False
Nigeria,Nigeria,200963599.0,59583.0,1113.0,0.29648652938386116,0.005538316419183954,True
North Macedonia,Albania,2854191.0,14568.0,403.0,5.104073273302312,0.14119587651982646,False
North Macedonia,Bulgaria,6975761.0,22306.0,862.0,3.1976439559784233,0.12357074733495026,False
North Macedonia,Greece,10716322.0,20541.0,420.0,1.9167957065866443,0.03919255132497885,False
North Macedonia,Serbia,6944975.0,34072.0,757.0,4.905993182120886,0.10899967242502673,False
Norway,Finland,5520314.0,10929.0,346.0,1.9797786865022533,0.06267759406439562,False
Norway,Norway,5347896.0,14604.0,275.0,2.730793568162133,0.05142209197785447,True
Norway,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
